"","year","ccode","worldbank","country","iso2c","un","scode","wbregion","iso3c","polity","polity2","democ","autoc","unreg","physint","speech","new_empinx","wecon","wopol","wosoc","elecsd","gdp.pc.wdi","gdp.pc.un","pop.wdi","amnesty","statedept","milper","cinc","bdeadbest","INGO_uia","domestic9","rt_code","nyt","amnesty.uas","region","muslim","nyt.lagged"
"1371",1989,484,"COG","Congo Brazzaville","CG",178,"CON","Middle Africa","COG",-8,-8,0,8,2,5,0,3,1,1,0,0,1029.78038324208,1044.94271871877,2320488,2,2,51,0.0005519,0,NA,0,"COG",0,0,"Africa",2,0
"1372",1989,490,"ZAR","Congo Kinshasa","CD",180,"ZAI","Middle Africa","COD",-9,-9,0,9,2,3,0,NA,1,2,0,0,267.489569104705,268.220361319395,33727905,3,3,51,0.0025673,0,NA,3062,"COD",1,16,"Africa",10,3
"1373",1989,500,"UGA","Uganda","UG",800,"UGA","Eastern Africa","UGA",-7,-7,0,7,2,2,1,8,1,2,1,0,311.799957822368,324.564327837634,16922648,4,4,40,0.0009055,1000,338,1250,"UGA",1,0,"Africa",16,0
"1374",1989,501,"KEN","Kenya","KE",404,"KEN","Eastern Africa","KEN",-7,-7,0,7,2,4,0,4,1,1,0,0,365.430076665994,475.905317384226,22666720,2,2,20,0.0013797,0,639,0,"KEN",2,3,"Africa",7,0
"1375",1989,510,"TZA","Tanzania","TZ",834,"TAZ","Eastern Africa","TZA",-6,-6,0,6,2,5,0,3,1,2,1,0,184.151367208578,NA,24685791,2,2,40,0.0015155,0,406,0,"TZA",0,1,"Africa",35,0
"1376",1989,516,"BDI","Burundi","BI",108,"BUI","Eastern Africa","BDI",-7,-7,0,7,2,5,0,3,2,2,1,0,204.414540995062,202.487407339024,5449339,2,2,11,0.0002919,0,164,0,"BDI",0,5,"Africa",1,1
"1377",1989,517,"RWA","Rwanda","RW",646,"RWA","Eastern Africa","RWA",-7,-7,0,7,2,6,0,2,1,2,1,0,332.93048725202,366.932398730305,7223798,2,2,6,0.0003155,0,188,0,"RWA",0,1,"Africa",1,0
"1378",1989,520,"SOM","Somalia","SO",706,"SOM","Eastern Africa","SOM",-7,-7,0,7,2,0,0,3,1,1,0,0,173.796940186901,154.742464895341,6285456,5,5,47,0.0006764,11667,144,3125,"SOM",2,16,"Africa",100,0
"1379",1989,522,"DJI","Djibouti","DJ",262,"DJI","Eastern Africa","DJI",-8,-8,0,8,2,NA,NA,NA,NA,NA,NA,NA,730.588411364058,787.808475637855,560124,2,2,4,8.6e-05,0,80,437,"DJI",0,0,"Africa",94,0
"1380",1989,530,"ETH","Ethiopia","ET",231,"ETH","Eastern Africa","ETH",-8,-8,0,8,2,1,0,1,1,1,0,0,247.152030899473,NA,46435325,4,4,250,0.0036661,1000,285,5250,"ETH",2,2,"Africa",47.5,1
"1381",1989,540,"AGO","Angola","AO",24,"ANG","Middle Africa","AGO",-7,-7,0,7,2,1,0,1,-999,2,-999,0,923.5829011715,927.359210424489,10051133,4,4,107,0.0018316,5883,156,3125,"AGO",1,2,"Africa",0,0
"1382",1989,541,"MOZ","Mozambique","MZ",508,"MZM","Eastern Africa","MOZ",-7,-7,0,7,2,2,1,6,1,2,1,0,172.76320568544,201.920311275573,13394656,3,4,65,0.0011384,2500,162,3125,"MOZ",0,0,"Africa",20,0
"1383",1989,551,"ZMB","Zambia","ZM",894,"ZAM","Eastern Africa","ZMB",-9,-9,0,9,2,4,1,5,1,2,1,0,522.390434650866,517.299327348553,7646911,2,2,17,0.0007566,0,410,0,"ZMB",0,2,"Africa",1,0
"1384",1989,552,"ZWE","Zimbabwe","ZW",716,"ZIM","Eastern Africa","ZWE",-6,-6,0,6,2,4,1,8,1,2,1,1,814.989989566646,1088.11786385339,10167392,2,3,51,0.0011413,0,514,0,"ZWE",0,3,"Africa",1,0
"1385",1989,553,"MWI","Malawi","MW",454,"MAW","Eastern Africa","MWI",-9,-9,0,9,2,3,1,1,1,2,1,0,174.643245166014,307.541409644048,9105429,3,2,7,0.00042,0,262,0,"MWI",0,4,"Africa",20,0
"1386",1989,560,"ZAF","South Africa","ZA",710,"SAF","Southern Africa","ZAF",4,4,7,3,2,3,1,4,1,1,0,0,3621.52291825236,2668.22478902124,34490549,4,4,100,0.0077281,0,941,5250,"ZAF",3,49,"Africa",2,5
"1387",1989,570,"LSO","Lesotho","LS",426,"LES","Southern Africa","LSO",-7,-7,0,7,2,5,0,6,0,1,0,0,287.557608840468,287.561065117775,1569936,2,2,2,9.35e-05,0,207,0,"LSO",0,3,"Africa",0,0
"1388",1989,571,"BWA","Botswana","BW",72,"BOT","Southern Africa","BWA",7,7,7,0,2,7,2,13,1,1,0,2,2295.46713445098,2248.09831938338,1343440,NA,1,6,0.0001258,0,228,125,"BWA",0,0,"Africa",0,0
"1389",1989,572,"SWZ","Swaziland","SZ",748,"SWA","Southern Africa","SWZ",-10,-10,0,10,2,5,0,6,1,2,0,0,835.850654320289,1061.17419268503,833787,2,2,4,5.59e-05,0,180,0,"SWZ",0,1,"Africa",0,0
"1390",1989,580,"MDG","Madagascar","MG",450,"MAG","Eastern Africa","MDG",-6,-6,0,6,2,4,0,6,2,2,1,0,222.930553219972,222.920451505661,11205548,3,3,21,0.0006325,0,329,0,"MDG",0,0,"Africa",7,0
"1391",1989,581,"COM","Comoros","KM",174,"COM","Eastern Africa","COM",-7,-7,0,7,2,NA,NA,NA,NA,NA,NA,NA,493.49325495622,493.493261183559,402707,2,2,1,2.67e-05,27,57,NA,"COM",0,2,"Africa",NA,0
"1392",1989,590,"MUS","Mauritius","MU",480,"MAS","Eastern Africa","MUS",10,10,10,0,2,7,2,14,1,2,1,2,2088.91008115296,2073.77425962984,1048921,1,1,1,6.6e-05,0,339,0,"MUS",0,0,"Africa",16.6000003814697,0
"1393",1989,600,"MAR","Morocco","MA",504,"MOR","Northern Africa","MAR",-8,-8,0,8,2,4,0,5,1,1,0,0,1034.81060731492,1054.40388709517,24211718,3,3,195,0.0034059,520,626,0,"MAR",0,7,"MENA",98.6999969482422,0
"1394",1989,615,"DZA","Algeria","DZ",12,"ALG","Northern Africa","DZA",-2,-2,1,3,2,5,1,6,-999,1,0,0,2175.09352276189,2168.76044271129,25576596,2,2,126,0.0044367,0,503,125,"DZA",0,0,"MENA",99,0
"1395",1989,616,"TUN","Tunisia","TN",788,"TUN","Northern Africa","TUN",-5,-5,0,5,2,5,1,7,1,1,1,0,1269.28644143218,1395.38076915011,7958694,2,2,40,0.0008146,0,618,0,"TUN",0,0,"MENA",98,0
"1396",1989,620,"LBY","Libya","LY",434,"LIB","Northern Africa","LBY",-7,-7,0,7,2,2,0,4,1,1,1,0,NA,6502.55622803131,4161093,3,3,86,0.0017426,0,258,0,"LBY",0,0,"MENA",97,0
"1397",1989,625,"SDN","Sudan","SD",729,"SUD","Northern Africa","SDN",-7,-7,0,7,2,1,0,0,1,0,0,0,610.113130274426,NA,19295483,4,3,65,0.0018411,4111,384,5250,"SDN",0,23,"MENA",70,0
"1398",1989,630,"IRN","Iran","IR",364,"IRN","Southern Asia","IRN",-6,-6,0,6,142,2,0,1,0,0,0,0,2075.11262103029,1656.01918306029,54938264,4,5,604,0.0111227,0,NA,0,"IRN",4,11,"MENA",99,4
"1399",1989,640,"TUR","Turkey","TR",792,"TUR","Western Asia","TUR",9,9,9,0,142,4,0,6,1,2,1,1,2019.0658889158,2714.1225926777,53065801,4,3,780,0.0125039,0,878,250,"TUR",4,89,"MENA",99.8000030517578,2
"1400",1989,645,"IRQ","Iraq","IQ",368,"IRQ","Western Asia","IRQ",-9,-9,0,9,142,0,0,1,1,2,1,0,3845.15361273841,960.894915966178,17073500,4,4,1000,0.0110209,NA,399,3125,"IRQ",2,1,"MENA",97,2
"1401",1989,651,"EGY","Egypt","EG",818,"EGY","Northern Africa","EGY",-6,-6,0,6,2,4,1,5,1,1,0,0,718.174507857317,592.294149443047,55207254,4,3,450,0.0084479,0,NA,312,"EGY",3,7,"MENA",94,0
"1402",1989,652,"SYR","Syria","SY",760,"SYR","Western Asia","SYR",-9,-9,0,9,142,3,0,3,1,2,1,0,815.116011410604,849.088713227786,12088336,4,3,400,0.0037859,0,NA,0,"SYR",1,2,"MENA",90,0
"1403",1989,660,"LBN","Lebanon","LB",422,"LEB","Western Asia","LBN",NA,0,-77,-77,142,NA,-77,NA,-77,-77,-77,-77,1015.46121240656,1015.46082443758,2676615,3,NA,18,0.0003611,7150,489,4000,"LBN",0,0,"MENA",70,0
"1404",1989,663,"JOR","Jordan","JO",400,"JOR","Western Asia","JOR",-4,-4,1,5,142,6,1,6,2,1,1,0,1381.25697441216,1286.33136302866,3056000,3,2,190,0.00157,0,393,2125,"JOR",0,4,"MENA",96,0
"1405",1989,666,"ISR","Israel","IL",376,"ISR","Western Asia","ISR",9,9,9,0,142,2,1,11,2,2,1,2,9871.57432534315,11189.3525913317,4518000,4,4,191,0.003031,336,1279,4750,"ISR",11,11,"MENA",14.6000003814697,8
"1406",1989,670,"SAU","Saudi Arabia","SA",682,"SAU","Western Asia","SAU",-10,-10,0,10,142,3,0,0,0,0,0,0,6086.43079917243,6078.30860424258,15665086,3,2,82,0.0072194,0,410,0,"SAU",0,7,"MENA",100,0
"1407",1989,678,"YEM","Yemen North","YE",886,"YAR","Western Asia","YEM",-5,-5,0,5,142,3,1,5,1,1,0,0,NA,324.060105210337,11270427,3,3,62,0.0008182,0,NA,NA,"YEM",0,2,"MENA",99,0
"1408",1989,680,"","Yemen South","YD",720,"YPR","Western Asia","YMD",-7,-7,0,7,142,NA,NA,NA,NA,NA,NA,NA,NA,234.88553832319,NA,NA,NA,88,0.0007322,0,102,0,"YMD",0,0,"MENA",99,0
"1409",1989,690,"KWT","Kuwait","KW",414,"KUW","Western Asia","KWT",-10,-10,0,10,142,6,1,3,1,0,0,0,11807.3024255706,11807.4500368468,2059222,2,2,20,0.0012967,0,386,0,"KWT",0,1,"MENA",85,0
"1410",1989,692,"BHR","Bahrain","BH",48,"BAH","Western Asia","BHR",-10,-10,0,10,142,5,1,6,1,0,0,0,8029.98708735837,9308.96164860252,481142,3,3,5,0.0006153,0,199,0,"BHR",0,0,"MENA",100,0
"1411",1989,694,"QAT","Qatar","QA",634,"QAT","Western Asia","QAT",-10,-10,0,10,142,NA,NA,NA,NA,NA,NA,NA,14010.378144834,14010.3785486107,463079,NA,1,7,0.0004168,0,150,0,"QAT",0,0,"MENA",NA,0
"1412",1989,696,"ARE","UAE","AE",784,"UAE","Western Asia","ARE",-8,-8,0,8,142,7,0,1,1,0,1,0,24289.9421357646,24289.9268773853,1707085,2,1,43,0.0012437,0,NA,0,"ARE",0,2,"MENA",96,0
"1413",1989,698,"OMN","Oman","OM",512,"OMA","Western Asia","OMN",-10,-10,0,10,142,7,0,1,1,0,0,0,5377.1890915082,5317.7013098766,1742950,NA,2,29,0.0006152,0,132,0,"OMN",0,0,"MENA",95,2
"1414",1989,700,"AFG","Afghanistan","AF",4,"AFG","Southern Asia","AFG",-8,-8,0,8,142,0,0,3,0,1,0,0,NA,298.003009076697,11215323,4,5,55,0.0012919,15000,81,3375,"AFG",0,0,"MENA",99,0
"1415",1989,710,"CHN","China","CN",156,"CHN","Eastern Asia","CHN",-7,-7,0,7,142,0,0,0,1,2,1,0,307.490338361079,401.214732289771,1118650000,5,5,3900,0.1091272,0,677,2250,"CHN",12,91,"Asia",2.5,3
"1416",1989,712,"MNG","Mongolia","MN",496,"MON","Eastern Asia","MNG",-7,-7,0,7,142,NA,0,2,2,2,-999,0,1670.68662479247,694.935841566795,2141016,NA,NA,33,0.0004267,0,88,0,"MNG",0,0,"Asia",4,0
"1417",1989,713,"TWN","Taiwan","TW",NA,"TAW","Eastern Asia","TWN",-1,-1,2,3,142,8,1,9,3,2,3,1,NA,NA,NA,2,2,406,0.0085318,0,NA,125,"TWN",0,0,"Asia",0,0
"1418",1989,731,"PRK","Korea North","KP",408,"PRK","Eastern Asia","PRK",-9,-9,0,9,142,1,0,0,1,2,1,0,NA,810.783653936029,19895397,NA,NA,1040,0.0109434,0,NA,0,"PRK",0,0,"Asia",0,0
"1419",1989,732,"KOR","Korea South","KR",410,"ROK","Eastern Asia","KOR",6,6,7,1,142,4,0,6,1,1,1,2,5860.4038200579,5552.67434018965,42449038,3,3,647,0.018631,0,NA,1937,"KOR",2,19,"Asia",0,9
"1420",1989,740,"JPN","Japan","JP",392,"JPN","Eastern Asia","JPN",10,10,10,0,142,8,2,14,1,2,1,2,24505.7672958689,24764.2073088473,123116000,1,1,247,0.0563449,0,1583,250,"JPN",0,0,"Asia",0,0
"1421",1989,750,"IND","India","IN",356,"IND","Southern Asia","IND",8,8,8,0,142,1,1,10,1,2,1,2,353.820390888597,353.216664137624,851374699,4,4,1260,0.0587985,92,1309,5687,"IND",2,8,"Asia",14,3
"1422",1989,760,"BTN","Bhutan","BT",64,"BHU","Southern Asia","BTN",-10,-10,0,10,142,7,1,7,1,1,1,0,521.133120991447,480.08537024578,529519,NA,1,4,9.6e-05,0,36,0,"BTN",0,0,"Asia",0,0
"1423",1989,770,"PAK","Pakistan","PK",586,"PAK","Southern Asia","PAK",8,8,8,0,142,3,0,5,1,2,0,1,372.41803212635,455.19920382344,107865403,3,3,520,0.0103152,0,613,687,"PAK",0,0,"Asia",97,1
"1424",1989,771,"BGD","Bangladesh","BD",50,"BNG","Southern Asia","BGD",-5,-5,0,5,142,5,1,8,0,2,0,1,256.016492061566,290.109291535676,104779345,3,3,103,0.0058299,25,416,1812,"BGD",0,0,"Asia",88.3000030517578,0
"1425",1989,775,"MMR","Myanmar (Burma)","MM",104,"MYA","South-Eastern Asia","MMR",-6,-6,0,6,142,0,0,0,1,0,2,0,NA,116.845776092481,41445433,4,4,200,0.0034657,0,NA,3937,"MMR",2,17,"Asia",4,1
"1426",1989,780,"LKA","Sri Lanka","LK",144,"SRI","Southern Asia","LKA",5,5,6,1,142,0,1,12,1,2,1,2,415.290798441161,416.226105007081,16825000,5,5,22,0.0009891,0,585,4187,"LKA",4,12,"Asia",8,0
"1427",1989,790,"NPL","Nepal","NP",524,"NEP","Southern Asia","NPL",-2,-2,2,4,142,4,1,5,1,2,1,0,199.395959582281,199.370632149581,17679536,3,3,35,0.0008858,0,237,0,"NPL",0,0,"Asia",3,0
"1428",1989,800,"THA","Thailand","TH",764,"THI","South-Eastern Asia","THA",3,3,4,1,142,4,1,10,2,1,2,2,1294.04351824555,1338.59480011803,55833321,2,2,283,0.0056964,0,712,0,"THA",0,2,"Asia",3.79999995231628,1
"1429",1989,811,"KHM","Cambodia","KH",116,"CAM","South-Eastern Asia","KHM",NA,0,-88,-88,142,1,0,0,-999,2,-999,0,NA,198.632740143914,8768664,3,4,99,0.0011696,1000,47,3125,"KHM",4,0,"Asia",2,2
"1430",1989,812,"LAO","Laos","LA",418,"LAO","South-Eastern Asia","LAO",-7,-7,0,7,142,5,0,1,1,2,1,0,173.197272383163,189.456539120616,4122737,2,3,56,0.0005195,30,NA,0,"LAO",0,0,"Asia",1,0
"1431",1989,818,"VNM","Vietnam","VN",704,"VIE","South-Eastern Asia","VNM",-7,-7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,97.1578850638901,93.3265270793405,64774000,NA,NA,NA,NA,0,160,0,"VNM",0,1,"Asia",NA,0
"1432",1989,820,"MYS","Malaysia","MY",458,"MAL","South-Eastern Asia","MYS",4,4,5,1,142,6,1,9,1,2,1,2,2193.95863312885,2370.36770507616,17707064,2,2,115,0.0021888,0,727,0,"MYS",0,12,"Asia",52.9000015258789,0
"1433",1989,830,"SGP","Singapore","SG",702,"SIN","South-Eastern Asia","SGP",-2,-2,2,4,142,6,1,7,1,1,1,1,10711.0339170511,10668.7985877568,2930900,2,2,56,0.0024802,0,688,NA,"SGP",0,4,"Asia",14.8999996185303,0
"1434",1989,840,"PHL","Philippines","PH",608,"PHI","South-Eastern Asia","PHL",8,8,8,0,142,0,0,12,1,2,0,2,704.765911727753,780.847703262976,60410438,4,3,112,0.0053312,NA,818,8375,"PHL",0,21,"Asia",0,3
"1435",1989,850,"IDN","Indonesia","ID",360,"INS","South-Eastern Asia","IDN",-7,-7,0,7,142,4,0,4,2,2,2,0,578.222060625859,632.661933109102,175460614,3,3,285,0.0127123,NA,748,1750,"IDN",3,7,"Asia",88,1
"1436",1989,900,"AUS","Australia","AU",36,"AUL","Australia and New Zealand","AUS",10,10,10,0,9,7,2,14,2,2,2,2,17810.6146201577,18991.6168034028,16814400,1,1,70,0.0067291,0,1546,125,"AUS",0,1,"West",0.899999976158142,0
"1437",1989,910,"PNG","Papua New Guinea","PG",598,"PNG","Melanesia","PNG",4,4,4,0,9,5,2,14,2,1,1,2,874.057676129258,891.583650018573,4057467,4,2,3,0.0001868,44,304,2187,"PNG",0,1,"LA",0,0
"1438",1989,920,"NZL","New Zealand","NZ",554,"NEW","Australia and New Zealand","NZL",10,10,10,0,9,8,2,14,2,2,3,2,13276.8677134188,13085.0671759083,3299200,NA,1,12,0.0007641,0,1086,0,"NZL",0,0,"West",0,0
"1439",1989,940,"SLB","Solomon Islands","SB",90,"SOL","Melanesia","SLB",7,7,7,0,9,NA,NA,NA,NA,NA,NA,NA,1095.72298458141,552.740501870259,303258,NA,1,0,1.1e-05,0,92,0,"SLB",0,0,"Asia",NA,0
"1440",1989,950,"FJI","Fiji","FJ",242,"FJI","Melanesia","FJI",-3,-3,0,3,9,6,1,8,1,0,1,1,1632.74441016691,1749.82377735667,724355,1,NA,4,7.87e-05,0,247,0,"FJI",0,0,"LA",8,1
"1442",1990,20,"CAN","Canada","CA",124,"CAN","Northern America","CAN",10,10,10,0,21,8,1,13,2,2,3,2,21302.396912001,21405.4556577869,27791000,1,1,87,0.0116063,0,1807,1187,"CAN",0,0,"West",0.899999976158142,0
"1443",1990,40,"CUB","Cuba","CU",192,"CUB","Caribbean","CUB",-7,-7,0,7,419,3,0,3,2,3,2,0,2702.18528421773,2702.18528421773,10600841,3,3,297,0.0031637,0,433,0,"CUB",6,5,"LA",0,6
"1444",1990,41,"HTI","Haiti","HT",332,"HAI","Caribbean","HTI",7,7,7,0,419,2,1,6,2,1,1,0,NA,367.588939477218,7110116,4,4,8,0.000402,0,271,1062,"HTI",0,10,"LA",0,2
"1445",1990,42,"DOM","Dominican Rep","DO",214,"DOM","Caribbean","DOM",6,6,6,0,419,5,1,11,2,2,2,2,976.335504004855,1295.29804180936,7245127,2,2,21,0.0006853,0,NA,750,"DOM",0,0,"LA",0,0
"1446",1990,51,"JAM","Jamaica","JM",388,"JAM","Caribbean","JAM",10,10,10,0,419,6,1,13,2,2,1,2,1921.4260299318,2038.66153416457,2390000,2,2,3,0.0001458,0,461,0,"JAM",0,0,"LA",0,1
"1447",1990,52,"TTO","Trinidad and Tobago","TT",780,"TRI","Caribbean","TTO",9,9,9,0,419,5,1,13,2,2,3,2,4147.68297961985,4147.62534536265,1221904,2,2,2,0.0003234,30,NA,2125,"TTO",0,0,"LA",6,0
"1448",1990,70,"MEX","Mexico","MX",484,"MEX","Central America","MEX",0,0,2,2,419,0,1,10,1,2,1,1,3052.03217333994,3814.80222731749,86077004,4,3,175,0.0116818,0,1239,312,"MEX",4,6,"LA",0,2
"1449",1990,90,"GTM","Guatemala","GT",320,"GUA","Central America","GTM",3,3,4,1,419,1,1,10,1,2,1,1,860.499715641884,767.121787111772,8890329,5,5,43,0.0007402,500,477,6250,"GTM",7,49,"LA",0,2
"1450",1990,91,"HND","Honduras","HN",340,"HON","Central America","HND",6,6,6,0,419,3,1,11,1,2,1,2,621.754983251966,741.745458676615,4903694,3,3,18,0.0004741,0,363,3187,"HND",0,6,"LA",0,1
"1451",1990,92,"SLV","El Salvador","SV",222,"SAL","Central America","SLV",6,6,6,0,419,1,1,8,1,2,1,1,898.33401506598,898.33401506598,5344226,4,4,55,0.0007138,2000,369,3125,"SLV",9,19,"LA",0,22
"1452",1990,93,"NIC","Nicaragua","NI",558,"NIC","Central America","NIC",6,6,6,0,419,2,1,12,1,2,1,1,243.960172949248,862.020505774598,4137788,2,3,28,0.0004861,0,332,4187,"NIC",1,0,"LA",0,0
"1453",1990,94,"CRI","Costa Rica","CR",188,"COS","Central America","CRI",10,10,10,0,419,8,2,11,2,2,2,1,2404.85128206479,2356.32414921207,3078551,NA,1,8,0.0002413,0,601,125,"CRI",0,0,"LA",0,0
"1454",1990,95,"PAN","Panama","PA",591,"PAN","Central America","PAN",8,8,8,0,419,4,1,11,1,2,1,2,2136.58166236123,2443.52638476485,2486776,3,2,11,0.0002821,0,537,2125,"PAN",2,0,"LA",0,2
"1455",1990,100,"COL","Colombia","CO",170,"COL","South America","COL",8,8,8,0,419,0,0,9,1,2,1,1,1209.18353310289,1709.09942110219,33306941,5,5,110,0.0043062,1069,873,7187,"COL",2,57,"LA",0,1
"1456",1990,101,"VEN","Venezuela","VE",862,"VEN","South America","VEN",9,9,9,0,419,2,1,12,1,2,2,2,2382.25106057226,2382.69982297685,19740786,3,3,75,0.0042453,0,NA,312,"VEN",0,7,"LA",0,1
"1457",1990,110,"GUY","Guyana","GY",328,"GUY","South America","GUY",-7,-7,0,7,419,5,1,9,2,2,1,1,546.977576903907,871.529657824633,725043,2,2,4,6.74e-05,0,261,0,"GUY",0,0,"LA",9,0
"1458",1990,115,"SUR","Suriname","SR",740,"SUR","South America","SUR",2,2,3,1,419,NA,NA,NA,NA,NA,NA,NA,954.607585725384,1847.92349664796,406764,3,3,4,8.58e-05,0,180,2437,"SUR",0,0,"LA",NA,0
"1459",1990,130,"ECU","Ecuador","EC",218,"ECU","South America","ECU",9,9,9,0,419,4,1,10,1,2,1,1,1505.32307060845,1249.99375340356,10123593,3,3,53,0.0012489,0,585,1875,"ECU",0,4,"LA",0,0
"1460",1990,135,"PER","Peru","PE",604,"PER","South America","PER",8,8,8,0,419,1,1,9,1,1,1,1,1180.87535786454,1344.83941810657,21772035,5,5,125,0.003163,1485,805,5562,"PER",2,57,"LA",0,1
"1461",1990,140,"BRA","Brazil","BR",76,"BRA","South America","BRA",8,8,8,0,419,3,1,11,1,2,1,1,3086.91549076378,2687.21456571033,149648341,5,4,295,0.0236354,0,1426,625,"BRA",2,17,"LA",0,1
"1462",1990,145,"BOL","Bolivia","BO",68,"BOL","South America","BOL",9,9,9,0,419,5,2,11,1,2,1,1,716.448287251379,716.448472822053,6794046,2,3,30,0.0007967,0,518,250,"BOL",1,1,"LA",0,1
"1463",1990,150,"PRY","Paraguay","PY",600,"PAR","South America","PRY",2,2,3,1,419,4,2,10,1,2,1,1,1340.1272036764,1094.7884557804,4249747,3,2,16,0.0003593,0,423,125,"PRY",0,0,"LA",0,0
"1464",1990,155,"CHL","Chile","CL",152,"CHL","South America","CHL",8,8,8,0,419,3,2,12,1,2,1,1,2388.30745411991,2609.47723413537,13213930,3,3,95,0.0024769,0,931,2187,"CHL",1,4,"LA",0,1
"1465",1990,160,"ARG","Argentina","AR",32,"ARG","South America","ARG",7,7,7,0,419,4,2,14,1,2,1,2,4332.65638710793,4332.68141370527,32624874,3,2,85,0.0051069,0,1328,1500,"ARG",2,2,"LA",0,2
"1466",1990,165,"URY","Uruguay","UY",858,"URU","South America","URY",10,10,10,0,419,7,1,12,1,2,1,1,2990.03732071811,2970.9306124714,3109941,4,2,25,0.0004992,0,730,1500,"URY",0,0,"LA",0,1
"1467",1990,200,"GBR","United Kingdom","GB",826,"UKG","Northern Europe","GBR",10,10,10,0,150,8,1,13,2,2,2,2,18632.9004607355,17816.2746672832,57247586,1,1,308,0.0252901,81,2524,4250,"GBR",0,0,"West",1.60000002384186,2
"1468",1990,205,"IRL","Ireland","IE",372,"IRE","Northern Europe","IRL",10,10,10,0,150,7,1,12,2,2,2,2,14017.2915542812,13654.0637156452,3513974,1,1,13,0.0005431,0,1383,0,"IRL",0,0,"West",0.109999999403954,0
"1469",1990,210,"NLD","Netherlands","NL",528,"NTH","Western Europe","NLD",10,10,10,0,150,8,2,14,3,2,3,2,20936.881669024,19802.6698036087,14951510,NA,1,104,0.0070228,0,2433,0,"NLD",0,0,"West",3,0
"1470",1990,211,"BEL","Belgium","BE",56,"BEL","Western Europe","BEL",10,10,10,0,150,8,2,14,2,2,2,2,20678.8368901206,20327.2639613778,9967379,NA,1,106,0.0058403,0,2434,312,"BEL",0,0,"West",2.5,0
"1471",1990,212,"LUX","Luxembourg","LU",442,"LUX","Western Europe","LUX",10,10,10,0,150,8,2,14,3,2,3,2,34872.0734723901,33181.9277856884,381850,NA,1,1,0.0007684,0,923,0,"LUX",0,0,"West",NA,0
"1472",1990,220,"FRA","France","FR",250,"FRN","Western Europe","FRA",9,9,9,0,150,5,1,13,2,2,2,2,21833.8981278471,21333.8959812273,58409202,1,1,554,0.0221232,0,2700,875,"FRA",1,0,"West",1,2
"1473",1990,225,"CHE","Switzerland","CH",756,"SWZ","Western Europe","CHE",10,10,10,0,150,8,2,14,2,2,2,2,38332.1517205633,36564.6837873637,6715519,2,1,22,0.0016969,0,2277,0,"CHE",0,0,"West",2.20000004768372,0
"1474",1990,230,"ESP","Spain","ES",724,"SPN","Southern Europe","ESP",10,10,10,0,150,5,1,12,1,2,2,1,13773.3656978541,13397.5682905399,38850435,2,1,263,0.0118246,0,2263,312,"ESP",0,0,"West",1.20000004768372,0
"1475",1990,235,"PRT","Portugal","PT",620,"POR","Southern Europe","PRT",10,10,10,0,150,8,1,12,2,2,2,1,7885.39401919224,7845.70468289283,9983218,1,1,87,0.0019385,0,1583,312,"PRT",0,0,"West",0,0
"1476",1990,255,"DEU","Germany","DE",276,"GMY","Western Europe","DEU",10,10,10,0,150,7,2,13,2,2,3,2,22219.5725271486,21300.8704092941,79433029,1,1,545,0.0244175,0,NA,0,"DEU",1,0,"West",NA,NA
"1477",1990,260,"DEU","Germany West","DE",280,"GFR","Western Europe","DEU",10,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,22219.5725271486,NA,79433029,NA,NA,545,0.0291692,0,2631,0,"DEU",1,0,"West",1.70000004768372,0
"1478",1990,265,"","Germany East","DD",278,"GDR","Eastern Europe","DDR",NA,NA,-88,-88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,137,0.0065017,0,878,0,"DDR",0,0,"EECA",0,0
"1479",1990,290,"POL","Poland","PL",616,"POL","Eastern Europe","POL",5,5,5,0,150,6,2,12,2,2,2,2,1698.00692240161,1691.9971205145,38110782,2,2,313,0.0103135,0,1251,500,"POL",0,0,"EECA",0,1
"1480",1990,305,"AUT","Austria","AT",40,"AUS","Western Europe","AUT",10,10,10,0,150,7,2,13,2,2,1,2,21628.760231013,21480.7633343665,7677850,1,1,43,0.0024639,0,1946,125,"AUT",0,0,"West",2.09999990463257,0
"1481",1990,310,"HUN","Hungary","HU",348,"HUN","Eastern Europe","HUN",10,10,10,0,150,8,2,12,2,2,2,2,NA,3514.69402630632,10373988,NA,1,94,0.0026444,0,1178,250,"HUN",0,0,"EECA",0,0
"1482",1990,315,"","Czechoslovakia","CS",200,"CZE","Eastern Europe","CSK",8,8,8,0,150,8,1,11,1,2,1,2,NA,3562.93119323891,NA,1,1,198,0.0077648,0,1060,0,"CSK",0,0,"EECA",0,0
"1483",1990,325,"ITA","Italy","IT",380,"ITA","Southern Europe","ITA",10,10,10,0,150,7,1,13,2,2,2,2,20764.6456505423,20026.6254107204,56719240,2,1,493,0.0202386,0,2480,625,"ITA",0,0,"West",0,0
"1484",1990,339,"ALB","Albania","AL",8,"ALB","Southern Europe","ALB",1,1,3,2,150,3,1,2,1,2,1,1,639.463899289892,644.567859796998,3286542,3,3,48,0.000518,0,71,2375,"ALB",3,4,"EECA",70,0
